TILENAME,RA,DEC,RAC1,RAC2,RAC3,RAC4,DECC1,DECC2,DECC3,DECC4,RACMIN,RACMAX,DECCMIN,DECCMAX,URAL,URAU,UDECL,UDECU,CROSSRAZERO,PIXELSCALE,NAXIS1,NAXIS2,CRPIX1,CRPIX2,CRVAL1,CRVAL2,CD1_1,CD1_2,CD2_1,CD2_2
DES0049-5540,12.46242071,-55.66666667,13.11607668,11.80876474,11.82085235,13.10398907,-56.03017514,-56.03017514,-55.29974919,-55.29974919,11.80876474,13.11607668,-56.03017514,-55.29974919,11.82954785,13.09529357,-56.02361111,-55.30972222,N,0.26300001,10000,10000,5000.50000000,5000.50000000,12.46242071,-55.66666667,-0.00007306,0.00000000,0.00000000,0.00007306
DES0627-5831,96.83276929,-58.52222222,97.53956364,96.12597494,96.14053952,97.52499905,-58.88552985,-58.88552985,-58.15511167,-58.15511167,96.12597494,97.53956364,-58.88552985,-58.15511167,96.14918745,97.51635113,-58.87916667,-58.16527778,N,0.26300001,10000,10000,5000.50000000,5000.50000000,96.83276929,-58.52222222,-0.00007306,0.00000000,0.00000000,0.00007306
DES2139-5205,324.96915218,-52.09722222,325.56858074,324.36972362,324.37945921,325.55884515,-52.46094357,-52.46094357,-51.73051029,-51.73051029,324.36972362,325.56858074,-52.46094357,-51.73051029,324.38811552,325.55018883,-52.45416667,-51.74027778,N,0.26300001,10000,10000,5000.50000000,5000.50000000,324.96915218,-52.09722222,-0.00007306,0.00000000,0.00000000,0.00007306
DES2308-4957,347.12325471,-49.95555556,347.69526447,346.55124495,346.55985653,347.68665288,-50.31938872,-50.31938872,-49.58895197,-49.58895197,346.55124495,347.69526447,-50.31938872,-49.58895197,346.56846044,347.67804897,-50.31250000,-49.59861111,N,0.26300001,10000,10000,5000.50000000,5000.50000000,347.12325471,-49.95555556,-0.00007306,0.00000000,0.00000000,0.00007306
DES0357-6039,59.25471792,-60.66388889,60.00872114,58.50071469,58.51762591,59.99180992,-61.02702272,-61.02702272,-60.29661194,-60.29661194,58.50071469,60.00872114,-61.02702272,-60.29661194,58.52615873,59.98327710,-61.02083333,-60.30694444,N,0.26300001,10000,10000,5000.50000000,5000.50000000,59.25471792,-60.66388889,-0.00007306,0.00000000,0.00000000,0.00007306
DES0554-4540,88.68013670,-45.67222222,89.20625296,88.15402044,88.16084243,89.19943097,-46.03625154,-46.03625154,-45.30580933,-45.30580933,88.15402044,89.20625296,-46.03625154,-45.30580933,88.16931277,89.19096063,-46.02916667,-45.31527778,N,0.26300001,10000,10000,5000.50000000,5000.50000000,88.68013670,-45.67222222,-0.00007306,0.00000000,0.00000000,0.00007306
DES0121-4040,20.42401641,-40.67500000,20.90824018,19.93979264,19.94506888,20.90296394,-41.03922297,-41.03922297,-40.30877617,-40.30877617,19.93979264,20.90824018,-41.03922297,-40.30877617,19.95337348,20.89465934,-41.03194444,-40.31805556,N,0.26300001,10000,10000,5000.50000000,5000.50000000,20.42401641,-40.67500000,-0.00007306,0.00000000,0.00000000,0.00007306
DES0151-4040,27.95430330,-40.67500000,28.43852706,27.47007953,27.47535576,28.43325083,-41.03922297,-41.03922297,-40.30877617,-40.30877617,27.47007953,28.43852706,-41.03922297,-40.30877617,27.48366037,28.42494623,-41.03194444,-40.31805556,N,0.26300001,10000,10000,5000.50000000,5000.50000000,27.95430330,-40.67500000,-0.00007306,0.00000000,0.00000000,0.00007306
DES0310-4040,47.72130637,-40.67500000,48.20553014,47.23708261,47.24235884,48.20025391,-41.03922297,-41.03922297,-40.30877617,-40.30877617,47.23708261,48.20553014,-41.03922297,-40.30877617,47.25066344,48.19194930,-41.03194444,-40.31805556,N,0.26300001,10000,10000,5000.50000000,5000.50000000,47.72130637,-40.67500000,-0.00007306,0.00000000,0.00000000,0.00007306
DES2334+0043,353.53416165,0.73055556,353.89939795,353.16892534,353.16886596,353.89945733,0.36531183,0.36531183,1.09576959,1.09576959,353.16886596,353.89945733,0.36531183,1.09576959,353.17718818,353.89113511,0.37361111,1.08750000,N,0.26300001,10000,10000,5000.50000000,5000.50000000,353.53416165,0.73055556,-0.00007306,0.00000000,0.00000000,0.00007306
DES2159-5748,329.93996963,-57.80833333,330.63252215,329.24741711,329.26130086,330.61863841,-58.17169418,-58.17169418,-57.44127386,-57.44127386,329.24741711,330.63252215,-58.17169418,-57.44127386,329.26997000,330.60996926,-58.16527778,-57.45138889,N,0.26300001,10000,10000,5000.50000000,5000.50000000,329.93996963,-57.80833333,-0.00007306,0.00000000,0.00000000,0.00007306
DES0312-4957,48.15062408,-49.95555556,48.72263384,47.57861431,47.58722590,48.71402225,-50.31938872,-50.31938872,-49.58895197,-49.58895197,47.57861431,48.72263384,-50.31938872,-49.58895197,47.59582981,48.70541834,-50.31250000,-49.59861111,N,0.26300001,10000,10000,5000.50000000,5000.50000000,48.15062408,-49.95555556,-0.00007306,0.00000000,0.00000000,0.00007306
DES0317-5457,49.26175999,-54.95277778,49.90359667,48.61992332,48.63148335,49.89203664,-55.31633187,-55.31633187,-54.58590427,-54.58590427,48.61992332,49.90359667,-55.31633187,-54.58590427,48.64017777,49.88334222,-55.30972222,-54.59583333,N,0.26300001,10000,10000,5000.50000000,5000.50000000,49.26175999,-54.95277778,-0.00007306,0.00000000,0.00000000,0.00007306
DES0432-4831,68.07085116,-48.52777778,68.62635025,67.51535207,67.52330705,68.61839527,-48.89168004,-48.89168004,-48.16124127,-48.16124127,67.51535207,68.62635025,-48.89168004,-48.16124127,67.53186929,68.60983303,-48.88472222,-48.17083333,N,0.26300001,10000,10000,5000.50000000,5000.50000000,68.07085116,-48.52777778,-0.00007306,0.00000000,0.00000000,0.00007306
DES2046-5540,311.70662598,-55.66666667,312.36028195,311.05297001,311.06505762,312.34819435,-56.03017514,-56.03017514,-55.29974919,-55.29974919,311.05297001,312.36028195,-56.03017514,-55.29974919,311.07375312,312.33949884,-56.02361111,-55.30972222,N,0.26300001,10000,10000,5000.50000000,5000.50000000,311.70662598,-55.66666667,-0.00007306,0.00000000,0.00000000,0.00007306
DES0141-4123,25.37959626,-41.38888889,25.86916773,24.89002478,24.89549444,25.86369807,-41.75308608,-41.75308608,-41.02263985,-41.02263985,24.89002478,25.86916773,-41.75308608,-41.02263985,24.90382213,25.85537038,-41.74583333,-41.03194444,N,0.26300001,10000,10000,5000.50000000,5000.50000000,25.37959626,-41.38888889,-0.00007306,0.00000000,0.00000000,0.00007306
DES0545-5622,86.48573061,-56.38055556,87.15175465,85.81970658,85.83235530,87.13910593,-56.74401669,-56.74401669,-56.01359250,-56.01359250,85.81970658,87.15175465,-56.74401669,-56.01359250,85.84104742,87.13041381,-56.73750000,-56.02361111,N,0.26300001,10000,10000,5000.50000000,5000.50000000,86.48573061,-56.38055556,-0.00007306,0.00000000,0.00000000,0.00007306
DES0238-5414,39.59922921,-54.23888889,40.22976254,38.96869587,38.97975920,40.21869921,-54.60248698,-54.60248698,-53.87205783,-53.87205783,38.96869587,40.22976254,-54.60248698,-53.87205783,38.98844867,40.21000974,-54.59583333,-53.88194444,N,0.26300001,10000,10000,5000.50000000,5000.50000000,39.59922921,-54.23888889,-0.00007306,0.00000000,0.00000000,0.00007306
DES0344-4914,56.05668310,-49.24166667,56.62027289,55.49309330,55.50136818,56.61199801,-49.60553489,-49.60553489,-48.87509710,-48.87509710,55.49309330,56.62027289,-49.60553489,-48.87509710,55.50995177,56.60341443,-49.59861111,-48.88472222,N,0.26300001,10000,10000,5000.50000000,5000.50000000,56.05668310,-49.24166667,-0.00007306,0.00000000,0.00000000,0.00007306
DES0507-5914,76.89811326,-59.23611111,77.61986184,76.17636468,76.19165764,77.60456887,-59.59936327,-59.59936327,-58.86894739,-58.86894739,76.17636468,77.61986184,-59.59936327,-58.86894739,76.20027656,77.59594995,-59.59305556,-58.87916667,N,0.26300001,10000,10000,5000.50000000,5000.50000000,76.89811326,-59.23611111,-0.00007306,0.00000000,0.00000000,0.00007306
DES2117-5331,319.43252115,-53.52500000,320.05223691,318.81280540,318.82340051,320.04164180,-53.88864058,-53.88864058,-53.15820997,-53.15820997,318.81280540,320.05223691,-53.88864058,-53.15820997,318.83208168,320.03296063,-53.88194444,-53.16805556,N,0.26300001,10000,10000,5000.50000000,5000.50000000,319.43252115,-53.52500000,-0.00007306,0.00000000,0.00000000,0.00007306
DES2119+0126,319.98929594,1.44444444,320.35458962,319.62400226,319.62388481,320.35470707,1.07918621,1.07918621,1.80964397,1.80964397,319.62388481,320.35470707,1.07918621,1.80964397,319.63223803,320.34635384,1.08750000,1.80138889,N,0.26300001,10000,10000,5000.50000000,5000.50000000,319.98929594,1.44444444,-0.00007306,0.00000000,0.00000000,0.00007306
DES0252-5457,43.04593777,-54.95277778,43.68777445,42.40410110,42.41566113,43.67621442,-55.31633187,-55.31633187,-54.58590427,-54.58590427,42.40410110,43.68777445,-55.31633187,-54.58590427,42.42435555,43.66751999,-55.30972222,-54.59583333,N,0.26300001,10000,10000,5000.50000000,5000.50000000,43.04593777,-54.95277778,-0.00007306,0.00000000,0.00000000,0.00007306
DES0105-4831,16.32859161,-48.52777778,16.88409070,15.77309253,15.78104750,16.87613573,-48.89168004,-48.89168004,-48.16124127,-48.16124127,15.77309253,16.88409070,-48.89168004,-48.16124127,15.78960974,16.86757348,-48.88472222,-48.17083333,N,0.26300001,10000,10000,5000.50000000,5000.50000000,16.32859161,-48.52777778,-0.00007306,0.00000000,0.00000000,0.00007306
DES0517-4540,79.48530593,-45.67222222,80.01142220,78.95918967,78.96601167,80.00460020,-46.03625154,-46.03625154,-45.30580933,-45.30580933,78.95918967,80.01142220,-46.03625154,-45.30580933,78.97448200,79.99612987,-46.02916667,-45.31527778,N,0.26300001,10000,10000,5000.50000000,5000.50000000,79.48530593,-45.67222222,-0.00007306,0.00000000,0.00000000,0.00007306
DES2330-5748,352.71995704,-57.80833333,353.41250956,352.02740452,352.04128826,353.39862582,-58.17169418,-58.17169418,-57.44127386,-57.44127386,352.02740452,353.41250956,-58.17169418,-57.44127386,352.04995741,353.38995667,-58.16527778,-57.45138889,N,0.26300001,10000,10000,5000.50000000,5000.50000000,352.71995704,-57.80833333,-0.00007306,0.00000000,0.00000000,0.00007306
DES0339-4331,54.82237165,-43.53055556,55.32920383,54.31553947,54.32164075,55.32310255,-43.89467183,-43.89467183,-43.16422746,-43.16422746,54.31553947,55.32920383,-43.89467183,-43.16422746,54.33003935,55.31470394,-43.88750000,-43.17361111,N,0.26300001,10000,10000,5000.50000000,5000.50000000,54.82237165,-43.53055556,-0.00007306,0.00000000,0.00000000,0.00007306
DES0341-5414,55.47952312,-54.23888889,56.11005646,54.84898979,54.86005312,56.09899313,-54.60248698,-54.60248698,-53.87205783,-53.87205783,54.84898979,56.11005646,-54.60248698,-53.87205783,54.86874259,56.09030366,-54.59583333,-53.88194444,N,0.26300001,10000,10000,5000.50000000,5000.50000000,55.47952312,-54.23888889,-0.00007306,0.00000000,0.00000000,0.00007306
DES0505-4540,76.42036234,-45.67222222,76.94647861,75.89424608,75.90106808,76.93965661,-46.03625154,-46.03625154,-45.30580933,-45.30580933,75.89424608,76.94647861,-46.03625154,-45.30580933,75.90953841,76.93118628,-46.02916667,-45.31527778,N,0.26300001,10000,10000,5000.50000000,5000.50000000,76.42036234,-45.67222222,-0.00007306,0.00000000,0.00000000,0.00007306
DES2111+0001,317.83333515,0.01666667,318.19857079,317.46809950,317.46809815,318.19857214,-0.34856255,-0.34856255,0.38189521,0.38189521,317.46809815,318.19857214,-0.34856255,0.38189521,317.47639069,318.19027961,-0.34027778,0.37361111,N,0.26300001,10000,10000,5000.50000000,5000.50000000,317.83333515,0.01666667,-0.00007306,0.00000000,0.00000000,0.00007306
DES0011-0041,2.81483507,-0.69722222,3.18012676,2.44954339,2.44960006,3.18007009,-1.06243694,-1.06243694,-0.33197917,-0.33197917,2.44954339,3.18012676,-1.06243694,-0.33197917,2.45786420,3.17180595,-1.05416667,-0.34027778,N,0.26300001,10000,10000,5000.50000000,5000.50000000,2.81483507,-0.69722222,-0.00007306,0.00000000,0.00000000,0.00007306
DES0242-4249,40.54550117,-42.81666667,41.04636806,40.04463428,40.05051593,41.04048640,-43.18081054,-43.18081054,-42.45036552,-42.45036552,40.04463428,41.04636806,-43.18081054,-42.45036552,40.05889070,41.03211164,-43.17361111,-42.45972222,N,0.26300001,10000,10000,5000.50000000,5000.50000000,40.54550117,-42.81666667,-0.00007306,0.00000000,0.00000000,0.00007306
DES2343-4206,355.82378220,-42.10277778,356.31889854,355.32866586,355.33433715,356.31322725,-42.46694862,-42.46694862,-41.73650297,-41.73650297,355.32866586,356.31889854,-42.46694862,-41.73650297,355.34268826,356.30487614,-42.45972222,-41.74583333,N,0.26300001,10000,10000,5000.50000000,5000.50000000,355.82378220,-42.10277778,-0.00007306,0.00000000,0.00000000,0.00007306
DES0611-5040,92.96719309,-50.66944444,93.54796974,92.38641645,92.39538279,93.53900339,-51.03324149,-51.03324149,-50.30280583,-50.30280583,92.38641645,93.54796974,-51.03324149,-50.30280583,92.40400577,93.53038041,-51.02638889,-50.31250000,N,0.26300001,10000,10000,5000.50000000,5000.50000000,92.96719309,-50.66944444,-0.00007306,0.00000000,0.00000000,0.00007306
DES0424-5205,66.06952984,-52.09722222,66.66895840,65.47010128,65.47983687,66.65922281,-52.46094357,-52.46094357,-51.73051029,-51.73051029,65.47010128,66.66895840,-52.46094357,-51.73051029,65.48849319,66.65056649,-52.45416667,-51.74027778,N,0.26300001,10000,10000,5000.50000000,5000.50000000,66.06952984,-52.09722222,-0.00007306,0.00000000,0.00000000,0.00007306
DES0536-4748,84.02666320,-47.81388889,84.57438440,83.47894200,83.48659274,84.56673367,-48.17782423,-48.17782423,-47.44738453,-47.44738453,83.47894200,84.57438440,-48.17782423,-47.44738453,83.49513282,84.55819359,-48.17083333,-47.45694444,N,0.26300001,10000,10000,5000.50000000,5000.50000000,84.02666320,-47.81388889,-0.00007306,0.00000000,0.00000000,0.00007306
DES2347-4748,356.85567966,-47.81388889,357.40340087,356.30795846,356.31560920,357.39575013,-48.17782423,-48.17782423,-47.44738453,-47.44738453,356.30795846,357.40340087,-48.17782423,-47.44738453,356.32414928,357.38721005,-48.17083333,-47.45694444,N,0.26300001,10000,10000,5000.50000000,5000.50000000,356.85567966,-47.81388889,-0.00007306,0.00000000,0.00000000,0.00007306
DES0337-5622,54.25157072,-56.38055556,54.91759476,53.58554669,53.59819541,54.90494604,-56.74401669,-56.74401669,-56.01359250,-56.01359250,53.58554669,54.91759476,-56.74401669,-56.01359250,53.60688753,54.89625392,-56.73750000,-56.02361111,N,0.26300001,10000,10000,5000.50000000,5000.50000000,54.25157072,-56.38055556,-0.00007306,0.00000000,0.00000000,0.00007306
DES0526-4040,81.60759736,-40.67500000,82.09182113,81.12337360,81.12864983,82.08654490,-41.03922297,-41.03922297,-40.30877617,-40.30877617,81.12337360,82.09182113,-41.03922297,-40.30877617,81.13695443,82.07824029,-41.03194444,-40.31805556,N,0.26300001,10000,10000,5000.50000000,5000.50000000,81.60759736,-40.67500000,-0.00007306,0.00000000,0.00000000,0.00007306
DES0614-4748,93.59421018,-47.81388889,94.14193138,93.04648898,93.05413971,94.13428064,-48.17782423,-48.17782423,-47.44738453,-47.44738453,93.04648898,94.14193138,-48.17782423,-47.44738453,93.06267979,94.12574056,-48.17083333,-47.45694444,N,0.26300001,10000,10000,5000.50000000,5000.50000000,93.59421018,-47.81388889,-0.00007306,0.00000000,0.00000000,0.00007306
DES0205-5540,31.44860656,-55.66666667,32.10226253,30.79495059,30.80703820,32.09017493,-56.03017514,-56.03017514,-55.29974919,-55.29974919,30.79495059,32.10226253,-56.03017514,-55.29974919,30.81573370,32.08147943,-56.02361111,-55.30972222,N,0.26300001,10000,10000,5000.50000000,5000.50000000,31.44860656,-55.66666667,-0.00007306,0.00000000,0.00000000,0.00007306
DES0006-4957,1.54790565,-49.95555556,2.11991541,0.97589589,0.98450747,2.11130383,-50.31938872,-50.31938872,-49.58895197,-49.58895197,0.97589589,2.11991541,-50.31938872,-49.58895197,0.99311138,2.10269992,-50.31250000,-49.59861111,N,0.26300001,10000,10000,5000.50000000,5000.50000000,1.54790565,-49.95555556,-0.00007306,0.00000000,0.00000000,0.00007306
DES0057-5457,14.45315555,-54.95277778,15.09499222,13.81131888,13.82287891,15.08343220,-55.31633187,-55.31633187,-54.58590427,-54.58590427,13.81131888,15.09499222,-55.31633187,-54.58590427,13.83157333,15.07473777,-55.30972222,-54.59583333,N,0.26300001,10000,10000,5000.50000000,5000.50000000,14.45315555,-54.95277778,-0.00007306,0.00000000,0.00000000,0.00007306
DES0307-4540,46.79257432,-45.67222222,47.31869058,46.26645805,46.27328005,47.31186859,-46.03625154,-46.03625154,-45.30580933,-45.30580933,46.26645805,47.31869058,-46.03625154,-45.30580933,46.28175039,47.30339825,-46.02916667,-45.31527778,N,0.26300001,10000,10000,5000.50000000,5000.50000000,46.79257432,-45.67222222,-0.00007306,0.00000000,0.00000000,0.00007306
DES0117-4957,19.30132219,-49.95555556,19.87333195,18.72931243,18.73792402,19.86472037,-50.31938872,-50.31938872,-49.58895197,-49.58895197,18.72931243,19.87333195,-50.31938872,-49.58895197,18.74652793,19.85611646,-50.31250000,-49.59861111,N,0.26300001,10000,10000,5000.50000000,5000.50000000,19.30132219,-49.95555556,-0.00007306,0.00000000,0.00000000,0.00007306
DES0414-5748,63.73991779,-57.80833333,64.43247030,63.04736527,63.06124901,64.41858656,-58.17169418,-58.17169418,-57.44127386,-57.44127386,63.04736527,64.43247030,-58.17169418,-57.44127386,63.06991816,64.40991742,-58.16527778,-57.45138889,N,0.26300001,10000,10000,5000.50000000,5000.50000000,63.73991779,-57.80833333,-0.00007306,0.00000000,0.00000000,0.00007306
DES0415-4831,63.75899620,-48.52777778,64.31449528,63.20349711,63.21145208,64.30654031,-48.89168004,-48.89168004,-48.16124127,-48.16124127,63.20349711,64.31449528,-48.89168004,-48.16124127,63.22001433,64.29797807,-48.88472222,-48.17083333,N,0.26300001,10000,10000,5000.50000000,5000.50000000,63.75899620,-48.52777778,-0.00007306,0.00000000,0.00000000,0.00007306
DES0415-5331,63.90898981,-53.52500000,64.52870556,63.28927406,63.29986917,64.51811045,-53.88864058,-53.88864058,-53.15820997,-53.15820997,63.28927406,64.52870556,-53.88864058,-53.15820997,63.30855033,64.50942928,-53.88194444,-53.16805556,N,0.26300001,10000,10000,5000.50000000,5000.50000000,63.90898981,-53.52500000,-0.00007306,0.00000000,0.00000000,0.00007306
DES0509-5123,77.42765678,-51.38333333,78.01756621,76.83774735,76.84708786,78.00822569,-51.74709313,-51.74709313,-51.01665863,-51.01665863,76.83774735,78.01756621,-51.74709313,-51.01665863,76.85572841,77.99958515,-51.74027778,-51.02638889,N,0.26300001,10000,10000,5000.50000000,5000.50000000,77.42765678,-51.38333333,-0.00007306,0.00000000,0.00000000,0.00007306
DES0510-4206,77.60975228,-42.10277778,78.10486863,77.11463594,77.12030724,78.09919733,-42.46694862,-42.46694862,-41.73650297,-41.73650297,77.11463594,78.10486863,-42.46694862,-41.73650297,77.12865834,78.09084623,-42.45972222,-41.74583333,N,0.26300001,10000,10000,5000.50000000,5000.50000000,77.60975228,-42.10277778,-0.00007306,0.00000000,0.00000000,0.00007306
DES0022-5705,5.67243822,-57.09444444,6.35141480,4.99346164,5.00670798,6.33816846,-57.45785642,-57.45785642,-56.72743410,-56.72743410,4.99346164,6.35141480,-57.45785642,-56.72743410,5.01539156,6.32948487,-57.45138889,-56.73750000,N,0.26300001,10000,10000,5000.50000000,5000.50000000,5.67243822,-57.09444444,-0.00007306,0.00000000,0.00000000,0.00007306
DES0452-5957,73.24420758,-59.95000000,73.98167378,72.50674139,72.52281485,73.96560032,-60.31319429,-60.31319429,-59.58278087,-59.58278087,72.50674139,73.98167378,-60.31319429,-59.58278087,72.53139584,73.95701933,-60.30694444,-59.59305556,N,0.26300001,10000,10000,5000.50000000,5000.50000000,73.24420758,-59.95000000,-0.00007306,0.00000000,0.00000000,0.00007306
DES2300-4831,345.06764314,-48.52777778,345.62314222,344.51214405,344.52009902,345.61518725,-48.89168004,-48.89168004,-48.16124127,-48.16124127,344.51214405,345.62314222,-48.89168004,-48.16124127,344.52866127,345.60662501,-48.88472222,-48.17083333,N,0.26300001,10000,10000,5000.50000000,5000.50000000,345.06764314,-48.52777778,-0.00007306,0.00000000,0.00000000,0.00007306
DES0347-5123,56.83823549,-51.38333333,57.42814492,56.24832607,56.25766658,57.41880441,-51.74709313,-51.74709313,-51.01665863,-51.01665863,56.24832607,57.42814492,-51.74709313,-51.01665863,56.26630713,57.41016386,-51.74027778,-51.02638889,N,0.26300001,10000,10000,5000.50000000,5000.50000000,56.83823549,-51.38333333,-0.00007306,0.00000000,0.00000000,0.00007306
DES0412-3957,63.09029802,-39.96111111,63.56936320,62.61123283,62.61632336,63.56427267,-40.32535930,-40.32535930,-39.59491196,-39.59491196,62.61123283,63.56936320,-40.32535930,-39.59491196,62.62460526,63.55599078,-40.31805556,-39.60416667,N,0.26300001,10000,10000,5000.50000000,5000.50000000,63.09029802,-39.96111111,-0.00007306,0.00000000,0.00000000,0.00007306
DES0542-5331,85.52481091,-53.52500000,86.14452666,84.90509516,84.91569027,86.13393155,-53.88864058,-53.88864058,-53.15820997,-53.15820997,84.90509516,86.14452666,-53.88864058,-53.15820997,84.92437143,86.12525038,-53.88194444,-53.16805556,N,0.26300001,10000,10000,5000.50000000,5000.50000000,85.52481091,-53.52500000,-0.00007306,0.00000000,0.00000000,0.00007306
DES0348-4540,57.00905295,-45.67222222,57.53516921,56.48293668,56.48975868,57.52834722,-46.03625154,-46.03625154,-45.30580933,-45.30580933,56.48293668,57.53516921,-46.03625154,-45.30580933,56.49822902,57.51987688,-46.02916667,-45.31527778,N,0.26300001,10000,10000,5000.50000000,5000.50000000,57.00905295,-45.67222222,-0.00007306,0.00000000,0.00000000,0.00007306
DES0312-4123,48.21675410,-41.38888889,48.70632558,47.72718262,47.73265229,48.70085592,-41.75308608,-41.75308608,-41.02263985,-41.02263985,47.72718262,48.70632558,-41.75308608,-41.02263985,47.74097998,48.69252822,-41.74583333,-41.03194444,N,0.26300001,10000,10000,5000.50000000,5000.50000000,48.21675410,-41.38888889,-0.00007306,0.00000000,0.00000000,0.00007306
DES0435-5957,68.96733711,-59.95000000,69.70480330,68.22987091,68.24594437,69.68872984,-60.31319429,-60.31319429,-59.58278087,-59.58278087,68.22987091,69.70480330,-60.31319429,-59.58278087,68.25452536,69.68014885,-60.30694444,-59.59305556,N,0.26300001,10000,10000,5000.50000000,5000.50000000,68.96733711,-59.95000000,-0.00007306,0.00000000,0.00000000,0.00007306
DES0013-5205,3.31757129,-52.09722222,3.91699985,2.71814273,2.72787832,3.90726426,-52.46094357,-52.46094357,-51.73051029,-51.73051029,2.71814273,3.91699985,-52.46094357,-51.73051029,2.73653464,3.89860795,-52.45416667,-51.74027778,N,0.26300001,10000,10000,5000.50000000,5000.50000000,3.31757129,-52.09722222,-0.00007306,0.00000000,0.00000000,0.00007306
DES0243-5414,40.82079028,-54.23888889,41.45132361,40.19025694,40.20132027,41.44026028,-54.60248698,-54.60248698,-53.87205783,-53.87205783,40.19025694,41.45132361,-54.60248698,-53.87205783,40.21000974,41.43157081,-54.59583333,-53.88194444,N,0.26300001,10000,10000,5000.50000000,5000.50000000,40.82079028,-54.23888889,-0.00007306,0.00000000,0.00000000,0.00007306
DES0546-5123,86.57851068,-51.38333333,87.16842011,85.98860125,85.99794177,87.15907959,-51.74709313,-51.74709313,-51.01665863,-51.01665863,85.98860125,87.16842011,-51.74709313,-51.01665863,86.00658231,87.15043905,-51.74027778,-51.02638889,N,0.26300001,10000,10000,5000.50000000,5000.50000000,86.57851068,-51.38333333,-0.00007306,0.00000000,0.00000000,0.00007306
DES2217-5123,334.48055037,-51.38333333,335.07045980,333.89064094,333.89998145,335.06111928,-51.74709313,-51.74709313,-51.01665863,-51.01665863,333.89064094,335.07045980,-51.74709313,-51.01665863,333.90862200,335.05247874,-51.74027778,-51.02638889,N,0.26300001,10000,10000,5000.50000000,5000.50000000,334.48055037,-51.38333333,-0.00007306,0.00000000,0.00000000,0.00007306
DES2239+0043,339.96917009,0.73055556,340.33440640,339.60393378,339.60387440,340.33446578,0.36531183,0.36531183,1.09576959,1.09576959,339.60387440,340.33446578,0.36531183,1.09576959,339.61219663,340.32614355,0.37361111,1.08750000,N,0.26300001,10000,10000,5000.50000000,5000.50000000,339.96917009,0.73055556,-0.00007306,0.00000000,0.00000000,0.00007306
DES0230-4123,37.74972342,-41.38888889,38.23929490,37.26015194,37.26562161,38.23382524,-41.75308608,-41.75308608,-41.02263985,-41.02263985,37.26015194,38.23929490,-41.75308608,-41.02263985,37.27394930,38.22549754,-41.74583333,-41.03194444,N,0.26300001,10000,10000,5000.50000000,5000.50000000,37.74972342,-41.38888889,-0.00007306,0.00000000,0.00000000,0.00007306
DES0204-4457,31.01866463,-44.95833333,31.53811088,30.49921838,30.50578917,31.53154010,-45.32239236,-45.32239236,-44.59194940,-44.59194940,30.49921838,31.53811088,-45.32239236,-44.59194940,30.51423566,31.52309361,-45.31527778,-44.60138889,N,0.26300001,10000,10000,5000.50000000,5000.50000000,31.01866463,-44.95833333,-0.00007306,0.00000000,0.00000000,0.00007306
DES2119+0001,319.97500190,0.01666667,320.34023754,319.60976626,319.60976491,320.34023890,-0.34856255,-0.34856255,0.38189521,0.38189521,319.60976491,320.34023890,-0.34856255,0.38189521,319.61805744,320.33194636,-0.34027778,0.37361111,N,0.26300001,10000,10000,5000.50000000,5000.50000000,319.97500190,0.01666667,-0.00007306,0.00000000,0.00000000,0.00007306
DES2304-4748,346.22507192,-47.81388889,346.77279312,345.67735071,345.68500145,346.76514238,-48.17782423,-48.17782423,-47.44738453,-47.44738453,345.67735071,346.77279312,-48.17782423,-47.44738453,345.69354153,346.75660230,-48.17083333,-47.45694444,N,0.26300001,10000,10000,5000.50000000,5000.50000000,346.22507192,-47.81388889,-0.00007306,0.00000000,0.00000000,0.00007306
DES0307-5040,46.78583286,-50.66944444,47.36660950,46.20505621,46.21402256,47.35764316,-51.03324149,-51.03324149,-50.30280583,-50.30280583,46.20505621,47.36660950,-51.03324149,-50.30280583,46.22264554,47.34902018,-51.02638889,-50.31250000,N,0.26300001,10000,10000,5000.50000000,5000.50000000,46.78583286,-50.66944444,-0.00007306,0.00000000,0.00000000,0.00007306
DES2128+0126,322.13164336,1.44444444,322.49693704,321.76634968,321.76623223,322.49705449,1.07918621,1.07918621,1.80964397,1.80964397,321.76623223,322.49705449,1.07918621,1.80964397,321.77458546,322.48870127,1.08750000,1.80138889,N,0.26300001,10000,10000,5000.50000000,5000.50000000,322.13164336,1.44444444,-0.00007306,0.00000000,0.00000000,0.00007306
DES0415-4748,63.82850848,-47.81388889,64.37622968,63.28078728,63.28843802,64.36857894,-48.17782423,-48.17782423,-47.44738453,-47.44738453,63.28078728,64.37622968,-48.17782423,-47.44738453,63.29697809,64.36003887,-48.17083333,-47.45694444,N,0.26300001,10000,10000,5000.50000000,5000.50000000,63.82850848,-47.81388889,-0.00007306,0.00000000,0.00000000,0.00007306
DES0525-5622,81.32826503,-56.38055556,81.99428907,80.66224099,80.67488972,81.98164034,-56.74401669,-56.74401669,-56.01359250,-56.01359250,80.66224099,81.99428907,-56.74401669,-56.01359250,80.68358183,81.97294823,-56.73750000,-56.02361111,N,0.26300001,10000,10000,5000.50000000,5000.50000000,81.32826503,-56.38055556,-0.00007306,0.00000000,0.00000000,0.00007306
